id_num,"from_date","to_date","name","ev_desc","isBigEvent","isAllDay"
1234,"2013-12-14 10:30:00","2013-12-14 12:30:00","Confirmation","","",""
1235,"2013-12-14 13:00:00","2013-12-14 14:00:00","SCSA","","",""
1236,"2013-12-14 20:00:00","2013-12-14 21:00:00","AA Meeting","","",""
1237,"2013-12-21 13:00:00","2013-12-21 14:00:00","SCSA","","",""
1238,"2013-12-21 20:00:00","2013-12-21 21:00:00","AA Meeting","","",""
1239,"2013-12-28 20:00:00","2013-12-28 21:00:00","AA Meeting","","",""
1240,"2014-01-05 00:01:00","2014-01-05 23:59:00","2nd Sunday of Christmas","","","Y"
1241,"2014-01-05 10:00:00","2014-01-05 11:00:00","Communion Service","","",""
1242,"2014-01-05 10:10:00","2014-01-05 11:10:00","Sunday Alive","","",""
1243,"2014-01-05 11:30:00","2014-01-05 12:30:00","Worship & Music Meeting","","",""
1244,"2014-01-12 00:01:00","2014-01-12 23:59:00","Baptism of Our Lord","","","Y"
1245,"2014-01-05 10:00:00","2014-01-05 11:00:00","Worship Service","","",""
1246,"2014-01-12 10:10:00","2014-01-12 11:10:00","Sunday Alive","","",""
1247,"2014-01-12 00:01:00","2014-01-12 23:59:00","Noisy Offering","","","Y"
1248,"2014-01-19 00:01:00","2014-01-19 23:59:00","2nd Sunday after Epiphany","","","Y"
1249,"2014-01-19 10:00:00","2014-01-19 11:00:00","Worship Service","","",""
1250,"2014-01-19 10:10:00","2014-01-19 11:10:00","Sunday Alive","","",""
1251,"2014-01-19 18:30:00","2014-01-19 19:30:00","Adult Discussion","","",""
1252,"2014-01-26 00:01:00","2014-01-26 23:59:00","3rd Sunday after Epiphany","","","Y"
1253,"2014-01-26 10:00:00","2014-01-26 11:00:00","Worship Service","","",""
1254,"2014-01-26 10:10:00","2014-01-26 11:10:00","Sunday Alive","","",""
1255,"2014-01-26 12:00:00","2014-01-26 13:00:00","Annual Meeting","<p>This is official notice of the Annual Meeting to which we urge all confirmed, voting<br />members to attend. The primary agenda items for this meeting include the review of the<br />Annual Reports and approval of the 2014 Proposed Budget. A light luncheon will be served<br />during the meeting. Should the elevator project be completed, we will have a dedication<br />service for its use.</p>","Y",""
1256,"2014-01-06 10:00:00","2014-01-06 11:00:00","\"De-Greening\" the Church","","",""
1257,"2014-01-06 19:00:00","2014-01-06 20:00:00","Boy Scouts","","",""
1258,"2014-01-13 19:00:00","2014-01-13 20:00:00","Church Council","","",""
1259,"2014-01-13 19:00:00","2014-01-13 20:00:00","Boy Scouts","","",""
1260,"2014-01-20 18:30:00","2014-01-20 19:30:00","Men's Food & Fellowship","","",""
1261,"2014-01-20 19:00:00","2014-01-20 20:00:00","Boy Scouts","","",""
1262,"2014-01-27 19:00:00","2014-01-27 20:00:00","Boy Scouts","","",""
1263,"2014-01-07 18:30:00","2014-01-07 19:30:00","Craft Night","","",""
1264,"2014-01-14 09:00:00","2014-01-14 10:00:00","Quilting","","",""
1265,"2014-01-28 09:00:00","2014-01-28 10:00:00","Quilting","","",""
1266,"2014-01-12 10:00:00","2014-01-12 11:00:00","Worship Service","","",""
1267,"2014-01-08 17:30:00","2014-01-08 18:30:00","Bible Study","","",""
1268,"2014-01-08 19:00:00","2014-01-08 20:00:00","Rock Club","","",""
1269,"2014-01-15 17:30:00","2014-01-15 18:30:00","Bible Study","","",""
1270,"2014-01-15 20:00:00","2014-01-15 21:00:00","AA Meeting","","",""
1271,"2014-01-22 17:30:00","2014-01-22 18:30:00","Bible Study","","",""
1272,"2014-01-22 20:00:00","2014-01-22 21:00:00","AA Meeting","","",""
1273,"2014-01-29 17:30:00","2014-01-29 18:30:00","Bible Study","","",""
1274,"2014-01-29 20:00:00","2014-01-29 21:00:00","AA Meeting","","",""
1275,"2014-01-02 10:00:00","2014-01-02 11:00:00","WELCA with Bible Study","","",""
1276,"2014-01-09 18:30:00","2014-01-09 19:30:00","TOPS","","",""
1277,"2014-01-09 18:45:00","2014-01-09 19:45:00","Bells","","",""
1278,"2014-01-09 19:30:00","2014-01-09 20:30:00","Chancel Choir","","",""
1279,"2014-01-16 18:30:00","2014-01-16 19:30:00","TOPS","","",""
1280,"2014-01-16 18:45:00","2014-01-16 19:45:00","Bells","","",""
1281,"2014-01-16 19:30:00","2014-01-16 20:30:00","Chancel Choir","","",""
1282,"2014-01-23 18:30:00","2014-01-23 19:30:00","TOPS","","",""
1283,"2014-01-23 18:45:00","2014-01-23 19:45:00","Bells","","",""
1284,"2014-01-23 19:30:00","2014-01-23 20:30:00","Chancel Choir","","",""
1285,"2014-01-30 18:30:00","2014-01-30 19:30:00","TOPS","","",""
1286,"2014-01-30 18:45:00","2014-01-30 19:45:00","Bells","","",""
1287,"2014-01-30 19:30:00","2014-01-30 20:30:00","Chancel Choir","","",""
1288,"2014-01-17 19:00:00","2014-01-17 20:00:00","Free Movie Night","","",""
1289,"2014-01-04 20:00:00","2014-01-04 21:00:00","AA Meeting","","",""
1290,"2014-01-11 10:30:00","2014-01-11 12:00:00","Confirmation","","",""
1291,"2014-01-11 13:00:00","2014-01-11 15:00:00","SCSA","","",""
1292,"2014-01-11 20:00:00","2014-01-11 21:00:00","AA Meeting","","",""
1293,"2014-01-18 10:00:00","2014-01-18 12:00:00","CROP Walk Breakfast","","",""
1294,"2014-01-18 20:00:00","2014-01-18 21:00:00","AA Meeting","","",""
1295,"2014-01-25 10:30:00","2014-01-25 12:00:00","Confirmation","","",""
1296,"2014-01-25 13:00:00","2014-01-25 15:00:00","SCSA","","",""
1297,"2014-01-25 20:00:00","2014-01-25 21:00:00","AA Meeting","","",""
1298,"2014-02-08 08:00:00","2014-02-08 12:00:00","Walk for Warmth","<p>WALK FOR WARMTH</p>
<p>Proceeds raised will heat homes&nbsp;in Oakland County</p>
<p>Saturday, February 8th</p>
<p>Registration at 8:00 am</p>
<p>Walk begins at 9:00 am</p>
<p>Family Entertainment<br />Fun for Kids -<br />Fun for everyone helping<br />OLHSA reach it&rsquo;s goal to help<br />our neighbors through<br />Emergency Utility Assistance</p>","Y",""
1299,"2014-02-08 13:00:00","2014-02-08 14:00:00","SCSA","","",""
1300,"2014-02-15 18:00:00","2014-02-15 19:00:00","Chili Cook-Off","<p>Chili Cook-off - February 15, 6:00 pm.&nbsp;Please sign up on your Information Slip&nbsp;and/or the poster in the Fellowship Area.&nbsp;$5.00 per person (no charge if you bring a&nbsp;pot of chili) or $15 per family.&nbsp;Contact Cindy Edwards or Deanna Mitchell&nbsp;with questions.</p>","",""
1301,"2014-02-22 10:30:00","2014-02-22 12:00:00","Confirmation","","",""
1302,"2014-02-21 19:00:00","2014-02-21 20:00:00","Free Movie Night","","",""
1303,"2014-02-06 10:00:00","2014-02-06 11:00:00","WELCA","<p>All WOMEN are invited to the WELCA&nbsp;Meetings - usually the first Thursday of each&nbsp;month at 10:00 am. There is a short meeting&nbsp;followed by a Bible Study lead by Pastor&nbsp;Negele. At noon each attendee brings a&nbsp;sandwich and a dessert and beverage is&nbsp;provided by that month&rsquo;s hostess. Also the 2nd&nbsp;and 4th Tuesdays of the month at 9:00 am they&nbsp;gather to make quilts which are shipped to&nbsp;Lutheran World Relief to assist with diasters&nbsp;around the world.<br />Come and join in!</p>","",""
1304,"2014-02-06 18:30:00","2014-02-06 19:30:00","TOPS","","",""
1305,"2014-02-06 18:45:00","2014-02-06 19:45:00","Bell Choir","","",""
1306,"2014-02-06 19:30:00","2014-02-06 20:30:00","Chancel Choir","","",""
1307,"2014-02-13 18:30:00","2014-02-13 19:30:00","TOPS","","",""
1308,"2014-02-13 18:45:00","2014-02-13 19:45:00","Bell Choir","","",""
1309,"2014-02-13 19:30:00","2014-02-13 20:30:00","Chancel Choir","","",""
1310,"2014-02-20 18:30:00","2014-02-20 19:30:00","TOPS","","",""
1311,"2014-02-20 18:45:00","2014-02-20 19:45:00","Bell Choir","","",""
1312,"2014-02-20 19:30:00","2014-02-20 20:30:00","Chancel Choir","","",""
1313,"2014-02-27 18:30:00","2014-02-27 19:30:00","TOPS","","",""
1314,"2014-02-27 18:45:00","2014-02-27 19:45:00","Bell Choir","","",""
1315,"2014-02-27 19:30:00","2014-02-27 20:30:00","Chancel Choir","","",""
1316,"2014-02-05 15:00:00","2014-02-05 16:00:00","Bible Study","","",""
1317,"2014-02-11 09:00:00","2014-02-11 11:00:00","Quilting","","",""
1318,"2014-02-25 09:00:00","2014-02-25 11:00:00","Quilting","","",""
1319,"2014-02-10 19:00:00","2014-02-10 20:00:00","Church Council","","",""
1320,"2014-02-17 18:30:00","2014-02-17 19:30:00","Men's Food & Fellowship","<p>MEN&rsquo;S FOOD &amp; FELLOWSHIP is&nbsp;Monday, February 17th. ALL&nbsp;Men are invited to this&nbsp;monthly potluck held here at&nbsp;church. Those with last&nbsp;names beginning with A - I&nbsp;please bring a meat dish; J&nbsp;- Q a dessert and R -Z a&nbsp;salad. Be sure to sign up&nbsp;on your Information Slip of&nbsp;call the church office.</p>","",""
1321,"2014-02-02 00:01:00","2014-02-02 23:59:00","4th Sunday after Epiphany","","","Y"
1322,"2014-02-02 10:00:00","2014-02-02 11:00:00","Communion Service","","",""
1323,"2014-02-09 00:01:00","2014-02-09 23:59:00","5th Sunday after Epiphany","","","Y"
1324,"2014-02-09 10:00:00","2014-02-09 11:00:00","Communion Worship","","",""
1325,"2014-02-09 10:10:00","2014-02-09 11:10:00","Sunday Alive! Noisy Offering","","",""
1326,"2014-02-16 00:01:00","2014-02-16 23:59:00","6th Sunday after Epiphany","","","Y"
1327,"2014-02-16 10:00:00","2014-02-16 11:00:00","Communion Worship","","",""
1328,"2014-02-16 10:10:00","2014-02-16 11:10:00","Sunday Alive!","","",""
1329,"2014-02-16 18:30:00","2014-02-16 19:30:00","Discussion Group","","",""
1330,"2014-02-23 00:01:00","2014-02-23 23:59:00","7th Sunday after Epiphany","","","Y"
1331,"2014-02-23 10:00:00","2014-02-23 11:00:00","Worship Service","","",""
1332,"2014-02-23 10:10:00","2014-02-23 11:10:00","Sunday Alive!","","",""
1333,"2014-03-02 00:01:00","2014-03-02 23:59:00","Transfiguration of Our Lord","","","Y"
1334,"2014-03-02 10:00:00","2014-03-02 11:00:00","Communion Baptism Service","","",""
1335,"2014-03-02 10:10:00","2014-03-02 11:10:00","Sunday Alive!","","",""
1336,"2014-03-02 11:00:00","2014-03-02 12:00:00","Confirmation Camp Meeting - Following Worship","","",""
1337,"2014-03-09 00:01:00","2014-03-09 23:59:00","1st Sunday in Lent","","","Y"
1338,"2014-03-09 10:00:00","2014-03-09 11:00:00","Worship Service - Noisy Offering","","",""
1339,"2014-03-09 10:10:00","2014-03-09 11:10:00","Sunday Alive!","","",""
1341,"2014-03-16 10:00:00","2014-03-16 11:00:00","Worship Service","","",""
1342,"2014-03-16 10:10:00","2014-03-16 11:10:00","Sunday Alive!","","",""
1343,"2014-03-16 18:30:00","2014-03-16 19:30:00","Discussion Group","","",""
1344,"2014-03-23 00:01:00","2014-03-23 23:59:00","3rd Sunday in Lent","","","Y"
1345,"2014-03-23 10:00:00","2014-03-23 11:00:00","Worship Service","","",""
1346,"2014-03-23 10:10:00","2014-03-23 11:10:00","Sunday Alive!","","",""
1347,"2014-03-30 10:00:00","2014-03-30 11:00:00","Worship Service - Youth Sunday","","",""
1348,"2014-03-10 19:00:00","2014-03-10 20:00:00","Church Council","","",""
1349,"2014-03-17 18:30:00","2014-03-17 19:30:00","Men's Food & Fellowship","","",""
1350,"2014-03-04 18:30:00","2014-03-04 19:30:00","Craft Night","","",""
1351,"2014-03-11 09:00:00","2014-03-11 12:00:00","Quilting","","",""
1352,"2014-03-25 09:00:00","2014-03-25 12:00:00","Quilting","","",""
1353,"2014-03-05 15:00:00","2014-03-05 16:00:00","Bible Study","","",""
1354,"2014-03-05 12:00:00","2014-03-05 13:00:00","Midweek Dev/Lunch","","",""
1355,"2014-03-05 18:00:00","2014-03-05 19:00:00","Ash Wednesday Supper","","",""
1356,"2014-03-05 18:15:00","2014-03-05 19:15:00","Bell Rehearsal","","",""
1357,"2014-03-05 19:00:00","2014-03-05 20:00:00","Ash Wednesday Service","","",""
1358,"2014-03-05 19:45:00","2014-03-05 20:45:00","Choir Rehearsal","","",""
1359,"2014-03-12 12:00:00","2014-03-12 13:00:00","Midweek Dev/Lunch","","",""
1360,"2014-03-12 15:00:00","2014-03-12 16:00:00","Bible Study","","",""
1361,"2014-03-12 18:00:00","2014-03-12 19:00:00","Lenten Supper","","Y",""
1362,"2014-03-12 18:15:00","2014-03-12 19:15:00","Bell Rehearsal","","",""
1363,"2014-03-12 19:00:00","2014-03-12 20:00:00","Lenten Service","","Y",""
1364,"2014-03-12 19:45:00","2014-03-12 20:45:00","Choir Rehearsal","","",""
1365,"2014-03-19 15:00:00","2014-03-19 16:00:00","Bible Study","","",""
1366,"2014-03-19 12:00:00","2014-03-19 13:00:00","Midweek Dev/Lunch","","",""
1367,"2014-03-19 18:00:00","2014-03-19 19:00:00","Lenten Supper","","Y",""
1368,"2014-03-19 18:15:00","2014-03-19 19:15:00","Bell Rehearsal","","",""
1369,"2014-03-19 19:00:00","2014-03-19 20:00:00","Lenten Service","","Y",""
1370,"2014-03-19 19:45:00","2014-03-19 20:45:00","Choir Rehearsal","","",""
1371,"2014-03-26 15:00:00","2014-03-26 16:00:00","Bible Study","","",""
1372,"2014-03-26 12:00:00","2014-03-26 13:00:00","Midweek Dev/Lunch","","",""
1373,"2014-03-26 18:00:00","2014-03-26 19:00:00","Lenten Supper","","Y",""
1374,"2014-03-26 18:15:00","2014-03-26 19:15:00","Bell Rehearsal","","",""
1375,"2014-03-26 19:00:00","2014-03-26 20:00:00","Lenten Service","","Y",""
1376,"2014-03-26 19:45:00","2014-03-26 20:45:00","Choir Rehearsal","","",""
1377,"2014-03-06 10:00:00","2014-03-06 11:00:00","WELCA","","",""
1378,"2014-03-06 18:30:00","2014-03-06 19:30:00","TOPS","","",""
1379,"2014-03-13 18:30:00","2014-03-13 19:30:00","TOPS","","",""
1380,"2014-03-20 18:30:00","2014-03-20 19:30:00","TOPS","","",""
1381,"2014-03-27 18:30:00","2014-03-27 19:30:00","TOPS","","",""
1382,"2014-03-21 19:00:00","2014-03-21 21:00:00","Free Movie Night","","",""
1383,"2014-03-01 20:00:00","2014-03-01 21:00:00","AA Meeting","","",""
1384,"2014-03-08 10:30:00","2014-03-08 11:30:00","Confirmation","","",""
1385,"2014-03-08 13:00:00","2014-03-08 14:00:00","SCSA","","",""
1386,"2014-03-08 20:00:00","2014-03-08 21:00:00","AA Meeting","","",""
1387,"2014-03-15 20:00:00","2014-03-15 21:00:00","AA Meeting","","",""
1388,"2014-03-22 10:30:00","2014-03-22 11:30:00","Confirmation","","",""
1389,"2014-03-22 13:00:00","2014-03-22 14:00:00","SCSA","","",""
1390,"2014-03-22 20:00:00","2014-03-22 21:00:00","AA Meeting","","",""
1391,"2014-03-29 20:00:00","2014-03-29 21:00:00","AA Meeting","","",""
1392,"2014-04-06 00:01:00","2014-04-06 23:59:00","5th Sunday in Lent","","","Y"
1393,"2014-04-06 10:00:00","2014-04-06 11:00:00","Communion Worship Service","","",""
1394,"2014-04-06 10:10:00","2014-04-06 11:10:00","Sunday Alive","","",""
1395,"2014-04-06 18:30:00","2014-04-06 19:30:00","Bowling","","",""
1396,"2014-04-13 00:01:00","2014-04-13 23:59:00","Passion/Palm Sunday","","Y","Y"
1397,"2014-04-13 10:00:00","2014-04-13 11:00:00","Communion Worship Service","","",""
1398,"2014-04-13 10:10:00","2014-04-13 11:10:00","Sunday Alive","","",""
1399,"2014-04-13 10:00:00","2014-04-13 11:00:00","Chancel Choir Cantata \"Colors of Grace\"","","Y",""
1400,"2014-04-20 00:01:00","2014-04-20 23:59:00","Easter Sunday","","Y","Y"
1401,"2014-04-20 08:00:00","2014-04-20 09:00:00","Early Easter Service","<p>Our Lenten journey is complete. The Cross is not the final destination! Jesus is Alive! He is&nbsp;Risen! The journey ends with new life. Come celebrate with us at one of our joyous Easter&nbsp;Services. Please note the change of service times. The candles will be lighted, the flowers&nbsp;will be blooming, the bells will be ringing, the choir will be singing &ndash; all our senses will be&nbsp;celebrating this glorious day. Holy Communion will be celebrated at both services and a&nbsp;special Easter message for children will be shared at the 10:30am service.</p>","Y",""
1402,"2014-04-20 09:00:00","2014-04-20 10:00:00","Easter Breakfast","<p>The EASTER BREAKFAST will again&nbsp;be part of our Easter Celebration.&nbsp;If you can help in any way - please&nbsp;indicate on your Information Slip, call&nbsp;the church office or Max Thompson.&nbsp;We will be needing donations of cut-up&nbsp;fresh fruit, coffee cakes &amp; breads. You&nbsp;can sign up on your Information Slip&nbsp;what you will be able to bring.</p>","Y",""
1403,"2014-04-20 09:30:00","2014-04-20 10:00:00","Easter Egg Hunt","<p>We hope to have the Annual EASTER EGG&nbsp;HUNT for the children. But.... we need&nbsp;someone to put it together. If you can help with&nbsp;this - please call Pat Scott or the church office.&nbsp;Going with the hope someone will come forth,&nbsp;we are asking for small toys (that would fit into&nbsp;plastic eggs) and small wrapped candy. Plastic&nbsp;eggs are not needed as we have several tubs of&nbsp;eggs stored.</p>","Y",""
1404,"2014-04-20 10:30:00","2014-04-20 11:30:00","Late Easter Service","<p>Our Lenten journey is complete. The Cross is not the final destination! Jesus is Alive! He is&nbsp;Risen! The journey ends with new life. Come celebrate with us at one of our joyous Easter&nbsp;Services. Please note the change of service times. The candles will be lighted, the flowers&nbsp;will be blooming, the bells will be ringing, the choir will be singing &ndash; all our senses will be&nbsp;celebrating this glorious day. Holy Communion will be celebrated at both services and a&nbsp;special Easter message for children will be shared at the 10:30am service.</p>","Y",""
1405,"2014-04-27 00:01:00","2014-04-27 23:59:00","2nd Sunday of Easter","","","Y"
1406,"2014-04-27 10:00:00","2014-04-27 11:00:00","Communion Worship Service","","",""
1407,"2014-04-27 10:10:00","2014-04-27 11:10:00","Sunday Alive","","",""
1408,"2014-04-27 18:30:00","2014-04-27 19:30:00","Adult Discussion Group","<p>Adult Discussion The discussion is on topical&nbsp;subjects and God&rsquo;s role dealing with these&nbsp;variety of happenings. The April Discussion&nbsp;Group date has been moved to Sunday April&nbsp;27th, meeting at 6:30 pm.</p>","",""
1409,"2014-04-14 19:00:00","2014-04-14 20:00:00","Church Council","","",""
1410,"2014-04-21 18:30:00","2014-04-21 19:30:00","Men's Food & Fellowship","<p>MEN&rsquo;S FOOD &amp; FELLOWSHIP is&nbsp;Monday, April 21. ALL Men are&nbsp;invited to this monthly potluck held&nbsp;here at church.<br />Those with last names beginning with A&nbsp;- I please bring a Salad; J - Q a Meat&nbsp;Dish and R -Z a Salad. Be sure to sign&nbsp;up on your Information Slip of call the&nbsp;church office.</p>","",""
1411,"2014-04-01 18:30:00","2014-04-01 19:30:00","Craft Night","<p>The CRAFT GROUP will continue on April 1st&nbsp;at 6:30 pm. Anyone interested in bringing their&nbsp;handwork and sharing an evening, is welcome!</p>","",""
1412,"2014-04-08 09:00:00","2014-04-08 12:00:00","Quilting","","",""
1413,"2014-04-22 09:00:00","2014-04-22 12:00:00","Quilting","","",""
1414,"2014-04-02 12:00:00","2014-04-02 13:00:00","Midweek Dev/Lunch","","",""
1415,"2014-04-02 16:00:00","2014-04-02 17:00:00","Bible Study","<p>The weekly Adult Bible Study have changed&nbsp;the time to 4:00 pm each Wednesday. If you&nbsp;have any questions, please see Norm&nbsp;Kinnison.</p>","",""
1416,"2014-04-02 18:00:00","2014-04-02 19:00:00","Lenten Supper","","Y",""
1417,"2014-04-02 18:15:00","2014-04-02 19:15:00","Bell Practice","","",""
1418,"2014-04-02 19:00:00","2014-04-02 20:00:00","Lenten Service","","Y",""
1419,"2014-04-02 19:00:00","2014-04-02 20:00:00","Rock Club","","",""
1420,"2014-04-02 19:45:00","2014-04-02 20:45:00","Choir Practice","","",""
1421,"2014-04-09 12:00:00","2014-04-09 13:00:00","Midweek Dev/Lunch","","",""
1422,"2014-04-09 16:00:00","2014-04-09 17:00:00","Bible Study","<p>The weekly Adult Bible Study have changed&nbsp;the time to 4:00 pm each Wednesday. If you&nbsp;have any questions, please see Norm&nbsp;Kinnison.</p>","",""
1423,"2014-04-09 18:00:00","2014-04-09 19:00:00","Lenten Supper","","Y",""
1424,"2014-04-09 18:15:00","2014-04-09 19:15:00","Bell Practice","","",""
1425,"2014-04-09 19:00:00","2014-04-09 20:00:00","Lenten Service","","Y",""
1426,"2014-04-09 19:45:00","2014-04-09 20:45:00","Choir Practice","","",""
1427,"2014-04-09 20:00:00","2014-04-09 21:00:00","AA Meeting","","",""
1428,"2014-04-16 20:00:00","2014-04-16 21:00:00","AA Meeting","","",""
1429,"2014-04-23 20:00:00","2014-04-23 21:00:00","AA Meeting","","",""
1430,"2014-04-30 20:00:00","2014-04-30 21:00:00","AA Meeting","","",""
1431,"2014-04-03 10:00:00","2014-04-03 11:00:00","WELCA","<p>All WOMEN are invited to the WELCA&nbsp;Meetings - usually the first Thursday of each&nbsp;month at 10:00 am. There is a short meeting&nbsp;followed by a Bible Study lead by Pastor&nbsp;Negele. At noon each attendee brings a&nbsp;sandwich and a dessert and beverage is&nbsp;provided by that month&rsquo;s hostess. Also the 2nd&nbsp;and 4th Tuesdays of the month at 9:00 am they&nbsp;gather to make quilts which are shipped to&nbsp;Lutheran World Relief to assist with diasters&nbsp;around the world.</p>","",""
1432,"2014-04-03 18:30:00","2014-04-03 19:30:00","TOPS","","",""
1433,"2014-04-10 18:30:00","2014-04-10 19:30:00","TOPS","","",""
1434,"2014-04-17 19:00:00","2014-04-17 20:00:00","Maundy Thursday Service","","Y",""
1435,"2014-04-24 18:00:00","2014-04-24 19:00:00","Yard Sale Meeting","","",""
1436,"2014-04-24 18:30:00","2014-04-24 19:30:00","TOPS","","",""
1437,"2014-04-18 12:00:00","2014-04-18 13:00:00","Waterford Community Good Friday Service at Calvary White Lake","","",""
1438,"2014-04-18 19:00:00","2014-04-18 20:00:00","Good Friday Service","","Y",""
1439,"2014-04-05 20:00:00","2014-04-05 21:00:00","AA Meeting","","",""
1440,"2014-04-12 13:00:00","2014-04-12 14:00:00","SCSA","","",""
1441,"2014-04-12 10:00:00","2014-04-12 12:00:00","Cantata Rehearsal","","",""
1442,"2014-04-12 10:30:00","2014-04-12 12:00:00","Confirmation","","",""
1443,"2014-04-19 20:00:00","2014-04-19 21:00:00","AA Meeting","","",""
1444,"2014-04-26 10:30:00","2014-04-26 12:00:00","Confirmation","","",""
1445,"2014-04-26 13:00:00","2014-04-26 15:00:00","SCSA","","",""
1446,"2014-04-26 18:30:00","2014-04-26 19:30:00","Bunco Party","<p>Congregational Life Ministry is having a&nbsp;BUNCO GAME NIGHT, Saturday, April&nbsp;26 at 6:30 pm. Bunco is an easy and fun&nbsp;dice game to play! You can learn how to&nbsp;play that night!!! Please bring a snack to&nbsp;share. Be sure to sign up on your&nbsp;Information Slip or call the church&nbsp;office - and bring a friend!</p>","",""
1447,"2014-04-26 20:00:00","2014-04-26 21:00:00","AA Meeting","","",""
1448,"2014-05-04 00:01:00","2014-05-04 23:59:00","Third Sunday of Easter","","","Y"
1449,"2014-05-04 10:00:00","2014-05-04 11:00:00","Communion Service","","",""
1450,"2014-05-04 10:10:00","2014-05-04 11:10:00","Sunday Alive!","","",""
1451,"2014-05-04 00:01:00","2014-05-04 23:59:00","Fourth Sunday of Easter","","","Y"
1452,"2014-05-11 10:00:00","2014-05-11 11:00:00","Communion Baptism Service","<p>Mother's Day Tribute - The youth will offer a tribute for all moms during the worship service and a gift of flowers.</p>
<p>Special Noisy Offering - This month Noisy Can Offerings will resume. &nbsp;The May Offering will help support the Eagle Scout Project of Jacen Schnitzer.</p>","Y",""
1453,"2014-05-11 00:01:00","2014-05-11 23:59:00","Noisy Offering","","","Y"
1454,"2014-05-18 00:01:00","2014-05-18 23:59:00","5th Sunday of Easter","","","Y"
1455,"2014-05-18 10:00:00","2014-05-18 11:00:00","Communion Service","","",""
1456,"2014-05-18 00:01:00","2014-05-18 23:59:00","New Member Service","","","Y"
1457,"2014-05-18 18:30:00","2014-05-18 19:30:00","Adult Discussion Group","","",""
1458,"2014-05-25 00:01:00","2014-05-25 23:59:00","6th Sunday of Easter","","","Y"
1459,"2014-05-25 10:00:00","2014-05-25 11:00:00","Communion Worship","","",""
1460,"2014-05-25 00:01:00","2014-05-25 23:59:00","No Sunday Alive!","","","Y"
1461,"2014-05-12 19:00:00","2014-05-12 20:00:00","Church Council","","",""
1462,"2014-05-19 18:30:00","2014-05-19 19:30:00","Men's Food & Fellowship","","",""
1463,"2014-05-19 00:01:00","2014-05-19 23:59:00","Newsletter Deadline","","","Y"
1464,"2014-05-26 00:01:00","2014-05-26 23:59:00","Memorial Day","","","Y"
1465,"2014-05-06 18:30:00","2014-05-06 19:30:00","Craft Night","","",""
1466,"2014-05-06 19:00:00","2014-05-06 20:00:00","New Member Orientation","","",""
1467,"2014-05-13 09:00:00","2014-05-13 10:00:00","Quilting","","",""
1468,"2014-05-13 19:00:00","2014-05-13 20:00:00","New Member Orientation","","",""
1469,"2014-05-20 18:30:00","2014-05-20 19:30:00","Tentative New Member Dinner","","",""
1470,"2014-05-27 09:00:00","2014-05-27 10:00:00","Quilting","","",""
1471,"2014-05-07 07:50:00","2014-05-07 08:50:00","Golf","","",""
1472,"2014-05-07 16:00:00","2014-05-07 17:00:00","Bible Study","","",""
1473,"2014-05-07 19:00:00","2014-05-07 20:00:00","Rock Club","","",""
1474,"2014-05-07 20:00:00","2014-05-07 21:00:00","AA Meeting","","",""
1475,"2014-05-14 16:00:00","2014-05-14 17:00:00","Bible Study","","",""
1476,"2014-05-14 18:00:00","2014-05-14 19:00:00","Community & Global","","",""
1477,"2014-05-14 20:00:00","2014-05-14 21:00:00","AA Meeting","","",""
1478,"2014-05-21 07:50:00","2014-05-21 08:50:00","Golf","","",""
1479,"2014-05-21 16:00:00","2014-05-21 17:00:00","Bible Study","","",""
1480,"2014-05-21 18:00:00","2014-05-21 19:00:00","Yard Sale Meeting","","",""
1481,"2014-05-21 20:00:00","2014-05-21 21:00:00","AA Meeting","","",""
1482,"2014-05-28 07:50:00","2014-05-28 08:50:00","Golf","","",""
1483,"2014-05-28 16:00:00","2014-05-28 17:00:00","Bible Study","","",""
1484,"2014-05-28 20:00:00","2014-05-28 21:00:00","AA Meeting","","",""
1485,"2014-05-01 10:00:00","2014-05-01 11:00:00","WELCA","","",""
1486,"2014-05-01 18:30:00","2014-05-01 19:30:00","TOPS","","",""
1487,"2014-05-01 18:45:00","2014-05-01 19:45:00","Bells","","",""
1488,"2014-05-01 19:30:00","2014-05-01 20:30:00","Choir","","",""
1489,"2014-05-08 18:30:00","2014-05-08 19:30:00","TOPS","","",""
1490,"2014-05-08 18:45:00","2014-05-08 19:45:00","Bells","","",""
1491,"2014-05-08 19:30:00","2014-05-08 20:30:00","Choir","","",""
1492,"2014-05-15 18:30:00","2014-05-15 19:30:00","TOPS","","",""
1493,"2014-05-15 18:45:00","2014-05-15 19:45:00","Bell Ringers","","",""
1494,"2014-05-15 19:30:00","2014-05-15 20:30:00","Chancel Choir Begins","","",""
1495,"2014-05-15 00:01:00","2014-05-15 23:59:00","Synod Assembly","","","Y"
1496,"2014-05-22 12:00:00","2014-05-22 18:00:00","Blood Drive","","Y",""
1497,"2014-05-22 18:30:00","2014-05-22 19:30:00","TOPS","","",""
1498,"2014-05-22 18:45:00","2014-05-22 19:45:00","Bell Ringers","","",""
1499,"2014-05-22 19:30:00","2014-05-22 20:30:00","Chancel Choir","","",""
1500,"2014-05-29 18:45:00","2014-05-29 19:45:00","Bell Ringers","","",""
1501,"2014-05-29 19:30:00","2014-05-29 20:30:00","Chancel Choir","","",""
1502,"2014-05-16 00:01:00","2014-05-16 23:59:00","Synod Assembly","","","Y"
